"EstablishmentID","InspectionID","EstablishmentName","PlaceName","Address","Address2","City","State","Zip","TypeDescription","Latitude","Longitude","InspectionDate","Score","Grade","NameSearch","Intersection"
"88047","1382126","DAIRY QUEEN"," ","2058 PORTLAND AVE","","LOUISVILLE","KY","40212","FOOD SERVICE","38.2681000","-85.7821000","2018-05-24 00:00:00","90","A","DAIRYQUEEN",""
"88048","1358940","PONDEROSA"," ","11470 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8300000","-85.6674000","2018-02-16 00:00:00","99","A","PONDEROSA",""
"88048","1403353","PONDEROSA"," ","11470 PRESTON HWY","","LOUISVILLE","KY","40229","FOOD SERVICE","38.8300000","-85.6674000","2018-08-08 00:00:00","92","A","PONDEROSA",""
"88051","1337709","DAIRY QUEEN #311"," ","3221 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2112000","-85.7172000","2017-11-15 00:00:00","91","A","DAIRYQUEEN",""
"88051","1371194","DAIRY QUEEN #311"," ","3221 POPLAR LEVEL RD","","LOUISVILLE","KY","40213","FOOD SERVICE","38.2112000","-85.7172000","2018-04-11 00:00:00","96","A","DAIRYQUEEN",""
"88054","1336599","DAIRY QUEEN"," ","5608 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6568000","2017-11-13 00:00:00","93","A","DAIRYQUEEN",""
"88054","1371664","DAIRY QUEEN"," ","5608 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6568000","2018-04-13 00:00:00","76","C","DAIRYQUEEN",""
"88054","1373403","DAIRY QUEEN"," ","5608 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6568000","2018-04-20 00:00:00","94","A","DAIRYQUEEN",""
"88054","1421576","DAIRY QUEEN"," ","5608 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6568000","2018-10-15 00:00:00","85","C","DAIRYQUEEN",""
"88054","1422980","DAIRY QUEEN"," ","5608 OUTER LOOP","","LOUISVILLE","KY","40219","FOOD SERVICE","38.1384000","-85.6568000","2018-10-22 00:00:00","90","B","DAIRYQUEEN",""
"88055","1344474","DAIRY QUEEN"," ","9515 US HWY 42","","PROSPECT","KY","40059","FOOD SERVICE","38.3430000","-85.6172000","2017-12-13 00:00:00","100","A","DAIRYQUEEN",""
"88055","1389265","DAIRY QUEEN"," ","9515 US HWY 42","","PROSPECT","KY","40059","FOOD SERVICE","38.3430000","-85.6172000","2018-06-19 00:00:00","85","C","DAIRYQUEEN",""
"88055","1391905","DAIRY QUEEN"," ","9515 US HWY 42","","PROSPECT","KY","40059","FOOD SERVICE","38.3430000","-85.6172000","2018-06-26 00:00:00","98","A","DAIRYQUEEN",""
"88056","1353851","DAIRY QUEEN"," ","4902 BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2811000","-85.6349000","2018-01-29 00:00:00","94","A","DAIRYQUEEN",""
"88056","1394348","DAIRY QUEEN"," ","4902 BROWNSBORO RD","","LOUISVILLE","KY","40222","FOOD SERVICE","38.2811000","-85.6349000","2018-07-03 00:00:00","93","A","DAIRYQUEEN",""
"88065","1352964","CARE A LOT DAYCARE"," ","4701 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1814000","-85.6373000","2018-01-24 00:00:00","100","A","CAREALOTDAYCARE",""
"88065","1382316","CARE A LOT DAYCARE"," ","4701 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1814000","-85.6373000","2018-05-24 00:00:00","100","A","CAREALOTDAYCARE",""
"88065","1422221","CARE A LOT DAYCARE"," ","4701 FEGENBUSH LN","","LOUISVILLE","KY","40228","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1814000","-85.6373000","2018-10-17 00:00:00","100","A","CAREALOTDAYCARE",""
"88066","1333700","POST-TIME KITCHEN"," ","700 CENTRAL AVE","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2058000","-85.7734000","2017-11-01 00:00:00","97","A","POSTTIMEKITCHEN",""
"88066","1375740","POST-TIME KITCHEN"," ","700 CENTRAL AVE","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2058000","-85.7734000","2018-05-01 00:00:00","94","A","POSTTIMEKITCHEN",""
"88066","1418027","POST-TIME KITCHEN"," ","700 CENTRAL AVE","","LOUISVILLE","KY","40208","FOOD SERVICE","38.2058000","-85.7734000","2018-10-03 00:00:00","94","A","POSTTIMEKITCHEN",""
"88068","1361229","NAM-NAM CAFE"," ","318 WALLACE AVE","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2520000","-85.6573000","2018-02-27 00:00:00","93","A","NAMNAMCAFE",""
"88068","1412884","NAM-NAM CAFE"," ","318 WALLACE AVE","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2520000","-85.6573000","2018-09-14 00:00:00","95","A","NAMNAMCAFE",""
"88092","1339152","HIGHLAND PARK CHRISTIAN CHURCH DAYCARE"," ","7839 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1504000","-85.4930000","2017-11-21 00:00:00","100","A","HIGHLANDPARKCHRISTIANCHURCHDAYCARE",""
"88092","1375291","HIGHLAND PARK CHRISTIAN CHURCH DAYCARE"," ","7839 ST. ANDREWS CHURCH RD","","LOUISVILLE","KY","40214","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1504000","-85.4930000","2018-04-30 00:00:00","95","A","HIGHLANDPARKCHRISTIANCHURCHDAYCARE",""
"88153","1341969","DAIRY QUEEN"," ","5516 NATIONAL TURNPIKE","","LOUISVILLE","KY","40214","FOOD SERVICE","39.1520000","-85.7651000","2017-12-01 00:00:00","97","A","DAIRYQUEEN",""
"88153","1378138","DAIRY QUEEN"," ","5516 NATIONAL TURNPIKE","","LOUISVILLE","KY","40214","FOOD SERVICE","39.1520000","-85.7651000","2018-05-09 00:00:00","90","A","DAIRYQUEEN",""
"88154","1350026","LIU'S GARDEN"," ","11517 SHELBYVILLE RD","","LOUISVILLE","KY","40243","FOOD SERVICE","38.2456000","-85.5427000","2018-01-09 00:00:00","94","A","LIUSGARDEN",""
"88154","1403029","LIU'S GARDEN"," ","11517 SHELBYVILLE RD","","LOUISVILLE","KY","40243","FOOD SERVICE","38.2456000","-85.5427000","2018-08-07 00:00:00","99","A","LIUSGARDEN",""
"88156","1334889","HIGHLAND MORNING"," ","1416 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2328000","-85.7111000","2017-11-03 00:00:00","95","A","HIGHLANDMORNING",""
"88156","1370570","HIGHLAND MORNING"," ","1416 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2328000","-85.7111000","2018-04-06 00:00:00","92","A","HIGHLANDMORNING",""
"88161","1344919","PHILLY STATION"," ","411 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2525000","-85.7572000","2017-12-14 00:00:00","84","C","PHILLYSTATION",""
"88161","1347193","PHILLY STATION"," ","411 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2525000","-85.7572000","2017-12-21 00:00:00","97","A","PHILLYSTATION",""
"88161","1380022","PHILLY STATION"," ","411 S 4TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2525000","-85.7572000","2018-05-16 00:00:00","91","A","PHILLYSTATION",""
"88164","1338526","DRAKE'S"," ","3939 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2529000","-85.6528000","2017-11-20 00:00:00","88","C","DRAKES",""
"88164","1341327","DRAKE'S"," ","3939 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2529000","-85.6528000","2017-11-27 00:00:00","100","A","DRAKES",""
"88164","1368107","DRAKE'S"," ","3939 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2529000","-85.6528000","2018-03-28 00:00:00","97","A","DRAKES",""
"88166","1363763","SPINELLI'S"," ","239 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2544000","-85.7585000","2018-03-08 00:00:00","95","A","SPINELLIS",""
"88166","1414460","SPINELLI'S"," ","239 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2544000","-85.7585000","2018-09-18 00:00:00","93","A","SPINELLIS",""
"88168","1359752","COALS ARTISAN PIZZA"," ","3724 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2533000","-85.3960000","2018-02-21 00:00:00","89","C","COALSARTISANPIZZA",""
"88168","1361197","COALS ARTISAN PIZZA"," ","3724 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2533000","-85.3960000","2018-02-27 00:00:00","100","A","COALSARTISANPIZZA",""
"88168","1409478","COALS ARTISAN PIZZA"," ","3724 FRANKFORT AVE","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2533000","-85.3960000","2018-08-22 00:00:00","94","A","COALSARTISANPIZZA",""
"88170","1381224","HARVEST RESTAURANT"," ","624 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2531000","-85.7409000","2018-05-22 00:00:00","100","A","HARVESTRESTAURANT",""
"88172","1338410","MIDWEST PETROLEUM LLC"," ","3300 ALGONQUIN PKWY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2244000","-85.8093000","2017-11-13 00:00:00","96","","MIDWESTPETROLEUMLLC",""
"88172","1348552","MIDWEST PETROLEUM LLC"," ","3300 ALGONQUIN PKWY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2244000","-85.8093000","2017-11-13 00:00:00","96","A","MIDWESTPETROLEUMLLC",""
"88172","1348553","MIDWEST PETROLEUM LLC"," ","3300 ALGONQUIN PKWY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2244000","-85.8093000","2017-11-13 00:00:00","100","A","MIDWESTPETROLEUMLLC",""
"88172","1372805","MIDWEST PETROLEUM LLC"," ","3300 ALGONQUIN PKWY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2244000","-85.8093000","2018-04-18 00:00:00","98","A","MIDWESTPETROLEUMLLC",""
"88172","1372806","MIDWEST PETROLEUM LLC"," ","3300 ALGONQUIN PKWY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2244000","-85.8093000","2018-04-18 00:00:00","98","","MIDWESTPETROLEUMLLC",""
"88172","1421321","MIDWEST PETROLEUM LLC"," ","3300 ALGONQUIN PKWY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2244000","-85.8093000","2018-10-15 00:00:00","96","A","MIDWESTPETROLEUMLLC",""
"88172","1421322","MIDWEST PETROLEUM LLC"," ","3300 ALGONQUIN PKWY","","LOUISVILLE","KY","40211","RETAIL-FOOD  10,000 SQ FT OR LESS","38.2244000","-85.8093000","2018-10-15 00:00:00","96","","MIDWESTPETROLEUMLLC",""
"88173","1338271","EL NOPAL"," ","12418 LAGRANGE RD","","LOUISVILLE","KY","40245","FOOD SERVICE","38.2898000","-85.5092000","2017-11-17 00:00:00","99","A","ELNOPAL",""
"88173","1375748","EL NOPAL"," ","12418 LAGRANGE RD","","LOUISVILLE","KY","40245","FOOD SERVICE","38.2898000","-85.5092000","2018-05-01 00:00:00","98","A","ELNOPAL",""
"88173","1422971","EL NOPAL"," ","12418 LAGRANGE RD","","LOUISVILLE","KY","40245","FOOD SERVICE","38.2898000","-85.5092000","2018-10-22 00:00:00","89","C","ELNOPAL",""
"88173","1424796","EL NOPAL"," ","12418 LAGRANGE RD","","LOUISVILLE","KY","40245","FOOD SERVICE","38.2898000","-85.5092000","2018-10-30 00:00:00","100","A","ELNOPAL",""
"88192","1355514","DICKIE DOGS II"," ","MOBILE RESTRICTED","","LOUISVILLE","KY","40202","MOBILE RESTRICTED CONCESSION","38.2381263","-85.5882937","2018-02-02 00:00:00","100","","DICKIEDOGSII",""
"88196","1349941","BRECKENRIDGE INN"," ","2800 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","CATERERS","38.2253000","-85.6321000","2018-01-09 00:00:00","100","A","BRECKENRIDGEINN",""
"88196","1396658","BRECKENRIDGE INN"," ","2800 BRECKENRIDGE LN","","LOUISVILLE","KY","40220","CATERERS","38.2253000","-85.6321000","2018-07-12 00:00:00","98","A","BRECKENRIDGEINN",""
"88197","1347008","ANNIE'S PIZZA"," ","4771 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1847000","-85.8547000","2017-12-21 00:00:00","95","A","ANNIESPIZZA",""
"88197","1380155","ANNIE'S PIZZA"," ","4771 CANE RUN RD","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1847000","-85.8547000","2018-05-17 00:00:00","97","A","ANNIESPIZZA",""
"88208","1348810","BORROMEOS"," ","8607 SMYRNA PKWY","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1237000","-85.6431000","2018-01-04 00:00:00","100","A","BORROMEOS",""
"88208","1397949","BORROMEOS"," ","8607 SMYRNA PKWY","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1237000","-85.6431000","2018-07-18 00:00:00","95","A","BORROMEOS",""
"88211","1335301","HEINE BROTHERS COFFEE"," ","822 EASTERN PKWY","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2152000","-85.7419000","2017-11-07 00:00:00","96","A","HEINEBROTHERSCOFFEE",""
"88211","1370606","HEINE BROTHERS COFFEE"," ","822 EASTERN PKWY","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2152000","-85.7419000","2018-04-09 00:00:00","99","A","HEINEBROTHERSCOFFEE",""
"88211","1424873","HEINE BROTHERS COFFEE"," ","822 EASTERN PKWY","","LOUISVILLE","KY","40217","FOOD SERVICE","38.2152000","-85.7419000","2018-10-30 00:00:00","99","A","HEINEBROTHERSCOFFEE",""
"88212","1356821","NUR ISLAMIC SCHOOL"," ","6500 SIX MILE LN","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","38.1978000","-85.6339000","2018-02-07 00:00:00","98","A","NURISLAMICSCHOOL",""
"88212","1420998","NUR ISLAMIC SCHOOL"," ","6500 SIX MILE LN","","LOUISVILLE","KY","40218","SCHOOL CAFETERIA OR FOOD SERVICE","38.1978000","-85.6339000","2018-10-11 00:00:00","99","A","NURISLAMICSCHOOL",""
"88214","1363415","AUNTIE ANNE'S"," ","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.1500000","-85.3750000","2018-03-07 00:00:00","98","A","AUNTIEANNES",""
"88214","1400744","AUNTIE ANNE'S"," ","5000 SHELBYVILLE RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.1500000","-85.3750000","2018-07-27 00:00:00","97","A","AUNTIEANNES",""
"88269","1350095","BRIGHT BEGINNINGS LEARNING CENTER"," ","2603 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2121000","-85.7966000","2018-01-09 00:00:00","98","A","BRIGHTBEGINNINGSLEARNINGCENTER",""
"88269","1385420","BRIGHT BEGINNINGS LEARNING CENTER"," ","2603 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2121000","-85.7966000","2018-06-06 00:00:00","98","A","BRIGHTBEGINNINGSLEARNINGCENTER",""
"88273","1363453","DAIRY QUEEN"," ","400 FAIRDALE RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1050000","-85.7586000","2018-03-07 00:00:00","98","A","DAIRYQUEEN",""
"88273","1419510","DAIRY QUEEN"," ","400 FAIRDALE RD","","FAIRDALE","KY","40118","FOOD SERVICE","38.1050000","-85.7586000","2018-10-08 00:00:00","98","A","DAIRYQUEEN",""
"88332","1340889","BENDOYA"," ","217 S 5TH ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2548000","-85.7584000","2017-11-30 00:00:00","97","A","BENDOYA",""
"88333","1337767","PLEASE & THANK YOU"," ","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2532000","-85.7380000","2017-11-15 00:00:00","84","C","PLEASETHANKYOU",""
"88333","1339384","PLEASE & THANK YOU"," ","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2532000","-85.7380000","2017-11-21 00:00:00","100","A","PLEASETHANKYOU",""
"88333","1377120","PLEASE & THANK YOU"," ","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2532000","-85.7380000","2018-05-07 00:00:00","95","A","PLEASETHANKYOU",""
"88333","1424127","PLEASE & THANK YOU"," ","800 E MARKET ST","","LOUISVILLE","KY","40206","FOOD SERVICE","38.2532000","-85.7380000","2018-10-26 00:00:00","96","A","PLEASETHANKYOU",""
"88337","1346456","ANSELMO'S"," ","1511 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2319000","-86.7085000","2017-12-20 00:00:00","95","A","ANSELMOS",""
"88337","1380138","ANSELMO'S"," ","1511 BARDSTOWN RD","","LOUISVILLE","KY","40205","FOOD SERVICE","38.2319000","-86.7085000","2018-05-17 00:00:00","99","A","ANSELMOS",""
"88353","1366652","FAMILY DOLLAR #28426"," ","5107 DIXIE HWY","","LOUISVILLE","KY","40216","PRE-PACKAGED RETAIL","38.1675000","-85.8289000","2018-03-21 00:00:00","100","","FAMILYDOLLAR",""
"88440","1363749","DAIRY QUEEN #097"," ","4137 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1812000","-85.7830000","2018-03-08 00:00:00","96","A","DAIRYQUEEN",""
"88440","1404233","DAIRY QUEEN #097"," ","4137 TAYLOR BLVD","","LOUISVILLE","KY","40215","FOOD SERVICE","38.1812000","-85.7830000","2018-08-13 00:00:00","97","A","DAIRYQUEEN",""
"88441","1337388","POTTER'S HOUSE CHILDCARE ENRICHMENT"," ","314 S WENZEL ST","","LOUISVILLE","KY","40204","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2508000","-85.7345000","2017-11-14 00:00:00","100","A","POTTERSHOUSECHILDCAREENRICHMENT",""
"88441","1380420","POTTER'S HOUSE CHILDCARE ENRICHMENT"," ","314 S WENZEL ST","","LOUISVILLE","KY","40204","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.2508000","-85.7345000","2018-05-18 00:00:00","93","A","POTTERSHOUSECHILDCAREENRICHMENT",""
"88446","1353504","DESIGNER CAKES BY ANGELA"," ","8600 HUDSON LN","","LOUISVILLE","KY","40291","RETAIL BAKERY","38.1691000","-85.5981000","2018-01-26 00:00:00","100","","DESIGNERCAKESBYANGELA",""
"88446","1390943","DESIGNER CAKES BY ANGELA"," ","8600 HUDSON LN","","LOUISVILLE","KY","40291","RETAIL BAKERY","38.1691000","-85.5981000","2018-06-21 00:00:00","100","","DESIGNERCAKESBYANGELA",""
"88448","1364374","MCALISTER'S"," ","980 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2331000","-85.6395000","2018-03-02 00:00:00","82","C","MCALISTERS",""
"88448","1364627","MCALISTER'S"," ","980 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2331000","-85.6395000","2018-03-13 00:00:00","100","A","MCALISTERS",""
"88448","1403238","MCALISTER'S"," ","980 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2331000","-85.6395000","2018-07-31 00:00:00","79","C","MCALISTERS",""
"88448","1403382","MCALISTER'S"," ","980 BRECKENRIDGE LN","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2331000","-85.6395000","2018-08-08 00:00:00","100","B","MCALISTERS",""
"88449","1344470","O'CONNELL'S IRISH PUB"," ","5520 FERN VALLEY RD","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1561000","-85.6596000","2017-12-13 00:00:00","79","C","OCONNELLSIRISHPUB",""
"88449","1345970","O'CONNELL'S IRISH PUB"," ","5520 FERN VALLEY RD","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1561000","-85.6596000","2017-12-19 00:00:00","96","A","OCONNELLSIRISHPUB",""
"88449","1392291","O'CONNELL'S IRISH PUB"," ","5520 FERN VALLEY RD","","LOUISVILLE","KY","40228","FOOD SERVICE","38.1561000","-85.6596000","2018-06-27 00:00:00","95","A","OCONNELLSIRISHPUB",""
"88450","1345998","COMFORT INN"," ","4444 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1801000","-85.8180000","2017-12-19 00:00:00","98","A","COMFORTINN",""
"88450","1370885","COMFORT INN"," ","4444 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1801000","-85.8180000","2018-04-10 00:00:00","97","A","COMFORTINN",""
"88450","1423219","COMFORT INN"," ","4444 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1801000","-85.8180000","2018-10-23 00:00:00","98","A","COMFORTINN",""
"88452","1348467","ST. BARNABAS CENTER"," ","3042 HIKES LN","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2128000","-85.6380000","2018-01-03 00:00:00","99","A","STBARNABASCENTER",""
"88452","1392884","ST. BARNABAS CENTER"," ","3042 HIKES LN","","LOUISVILLE","KY","40220","FOOD SERVICE","38.2128000","-85.6380000","2018-06-28 00:00:00","98","A","STBARNABASCENTER",""
"88458","1357989","FOOD MART SOUTH FLOYD TOBACCO"," ","1271 S FLOYD ST","","LOUISVILLE","KY","40203","PRE-PACKAGED RETAIL","38.2315000","-85.7518000","2018-02-12 00:00:00","91","","FOODMARTSOUTHFLOYDTOBACCO",""
"88476","1386189","KNIGHTS OF COLUMBUS (ASSUMPTION COUNCIL #4473)"," ","4801 PROGRESS BLVD","","LOUISVILLE","KY","40218","FOOD SERVICE","38.1800000","-85.6523000","2018-06-10 00:00:00","100","A","KNIGHTSOFCOLUMBUSASSUMPTIONCOUNCIL",""
"88487","1350995","LEAP FROG ACADEMY"," ","9419 SMYRNA PKWY","","LOUISVILLE","KY","40229","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1110000","-85.6456000","2018-01-16 00:00:00","99","A","LEAPFROGACADEMY",""
"88487","1391364","LEAP FROG ACADEMY"," ","9419 SMYRNA PKWY","","LOUISVILLE","KY","40229","FOOD SERVICE (DAY CARE / CHILD CARE CENTER","38.1110000","-85.6456000","2018-06-25 00:00:00","96","A","LEAPFROGACADEMY",""
"88495","1339832","SUBWAY"," ","5469 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1463000","-85.7751000","2017-11-28 00:00:00","97","A","SUBWAY",""
"88495","1382791","SUBWAY"," ","5469 NEW CUT RD","","LOUISVILLE","KY","40214","FOOD SERVICE","38.1463000","-85.7751000","2018-05-29 00:00:00","99","A","SUBWAY",""
"88541","1349636","BUD'S TAVERN"," ","4014 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1914000","-85.8089000","2018-01-08 00:00:00","90","A","BUDSTAVERN",""
"88541","1373809","BUD'S TAVERN"," ","4014 DIXIE HWY","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1914000","-85.8089000","2018-04-23 00:00:00","93","A","BUDSTAVERN",""
"88547","1337944","LOURDES HALL"," ","735 EASTERN PKWY","","LOUISVILLE","KY","40217","RETAIL WITH LIMITED SERVICE","38.2142000","-85.7439000","2017-11-16 00:00:00","96","","LOURDESHALL",""
"88591","1347801","WESTPORT PLACE"," ","4247 WESTPORT RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2633000","-85.6377000","2017-12-29 00:00:00","95","A","WESTPORTPLACE",""
"88591","1372415","WESTPORT PLACE"," ","4247 WESTPORT RD","","LOUISVILLE","KY","40207","FOOD SERVICE","38.2633000","-85.6377000","2018-04-17 00:00:00","96","A","WESTPORTPLACE",""
"88592","1358486","KY PORK PRODUCERS COMMISSARY"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE COMMISSARY","38.1930000","-85.7405000","2018-02-14 00:00:00","93","A","KYPORKPRODUCERSCOMMISSARY",""
"88592","1402195","KY PORK PRODUCERS COMMISSARY"," ","937 PHILLIPS LN","","LOUISVILLE","KY","40209","FOOD SERVICE COMMISSARY","38.1930000","-85.7405000","2018-08-02 00:00:00","93","A","KYPORKPRODUCERSCOMMISSARY",""
"88596","1354285","THIRD  STREET DIVE"," ","442 S 3RD ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2513000","-85.7560000","2018-01-30 00:00:00","100","A","THIRDSTREETDIVE",""
"88596","1415147","THIRD  STREET DIVE"," ","442 S 3RD ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2513000","-85.7560000","2018-09-21 00:00:00","100","A","THIRDSTREETDIVE",""
"88596","1420750","THIRD  STREET DIVE"," ","442 S 3RD ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2513000","-85.7560000","2018-10-11 00:00:00","100","A","THIRDSTREETDIVE",""
"88630","1404295","FOXHOLLOW FARM"," ","MOBILE RETAIL","","LOUISVILLE","KY","40202","MOBILE RETAIL UNIT","38.2300000","-85.7037000","2018-08-11 00:00:00","100","","FOXHOLLOWFARM",""
"88819","1340228","BARRET BAR"," ","1012 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.1420000","-85.4345000","2017-11-29 00:00:00","98","A","BARRETBAR",""
"88819","1380006","BARRET BAR"," ","1012 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.1420000","-85.4345000","2018-05-16 00:00:00","94","C","BARRETBAR",""
"88819","1381548","BARRET BAR"," ","1012 BARRET AVE","","LOUISVILLE","KY","40204","FOOD SERVICE","38.1420000","-85.4345000","2018-05-22 00:00:00","100","A","BARRETBAR",""
"88822","1359750","HOLY TRINITY CONCESSION STAND"," ","423 CHERRYWOOD RD","","LOUISVILLE","KY","40207","STATIONARY RESTRICTED CONCESSON","38.2636000","-85.6525000","2018-02-21 00:00:00","100","","HOLYTRINITYCONCESSIONSTAND",""
"88825","1359578","GARAGE BAR"," ","700 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2531000","-85.7398000","2018-02-20 00:00:00","95","A","GARAGEBAR",""
"88825","1410756","GARAGE BAR"," ","700 E MARKET ST","","LOUISVILLE","KY","40202","FOOD SERVICE","38.2531000","-85.7398000","2018-09-06 00:00:00","99","A","GARAGEBAR",""
"88826","1350739","THOROBRED LOUNGE"," ","3634 S 7TH ST","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1974000","-86.7990000","2018-01-11 00:00:00","95","A","THOROBREDLOUNGE",""
"88826","1386132","THOROBRED LOUNGE"," ","3634 S 7TH ST","","LOUISVILLE","KY","40216","FOOD SERVICE","38.1974000","-86.7990000","2018-06-08 00:00:00","96","A","THOROBREDLOUNGE",""
"88828","1348680","PLEASURE RIDGE PIZZA"," ","5603 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1447000","-85.8598000","2018-01-03 00:00:00","94","A","PLEASURERIDGEPIZZA",""
"88828","1392968","PLEASURE RIDGE PIZZA"," ","5603 GREENWOOD RD","","LOUISVILLE","KY","40258","FOOD SERVICE","38.1447000","-85.8598000","2018-06-28 00:00:00","92","A","PLEASURERIDGEPIZZA",""
